%time,field.data
1557305797979052421,2.61
1557305797991115910,2.61
1557305797999185840,2.61
1557305798011636300,2.61
1557305798019915346,2.61
1557305798032037791,2.81
1557305798040358367,2.81
1557305798048584012,2.81
1557305798060769289,2.81
1557305798068855736,2.81
1557305798081318882,2.81
1557305798089250187,2.81
1557305798101568824,2.81
1557305798109859725,2.81
1557305798122113423,2.81
1557305798130349445,2.81
1557305798138594490,2.81
1557305798151091232,2.81
1557305798159308146,2.81
1557305798171727559,2.81
1557305798180022823,2.81
1557305798191790223,2.81
1557305798200117292,2.81
1557305798212335173,2.81
1557305798220496100,2.81
1557305798228893590,2.61
1557305798241304216,2.61
1557305798249391434,2.61
1557305798261637294,2.61
1557305798270082198,2.61
1557305798281955705,2.61
1557305798290245634,2.61
1557305798298668782,2.61
1557305798310793979,2.61
1557305798319076509,2.61
1557305798331434079,2.81
1557305798339495583,2.81
1557305798352149594,2.81
1557305798359992776,2.81
1557305798372055229,2.81
1557305798380390641,2.81
1557305798388495022,2.81
1557305798400830862,2.81
1557305798409096505,2.81
1557305798421429728,2.81
1557305798429323205,2.81
1557305798441883131,2.81
1557305798450076177,2.81
1557305798462204455,2.81
1557305798470484250,2.81
1557305798478734703,2.81
1557305798490864321,2.81
1557305798499123354,2.81
1557305798511434500,2.81
1557305798519478879,2.81
1557305798531759549,2.81
1557305798540161759,2.81
1557305798552159009,2.81
1557305798560525806,2.81
1557305798568833834,2.81
1557305798580887675,2.81
1557305798589043867,2.81
1557305798601486456,2.81
1557305798609579762,2.81
1557305798622021139,2.81
1557305798630327327,2.81
1557305798638355560,2.81
1557305798650714246,2.81
1557305798659049943,2.81
1557305798671411245,2.81
1557305798679227552,2.81
1557305798691572225,2.81
1557305798699830390,2.81
1557305798711956915,2.81
1557305798720612216,2.81
1557305798728554288,2.81
1557305798740739537,2.81
1557305798748866844,2.81
1557305798761353847,2.81
1557305798769338294,2.81
1557305798781641650,2.81
1557305798789868570,2.81
1557305798802183353,2.81
1557305798810431832,2.81
1557305798818606054,2.81
1557305798830978400,2.81
1557305798839294914,2.81
1557305798851497860,2.81
1557305798859660876,2.81
1557305798872342291,2.81
1557305798880476779,2.81
1557305798892130478,2.81
1557305798900510913,2.81
1557305798908838082,2.81
1557305798921027086,2.81
1557305798929495179,2.61
1557305798941852923,2.61
1557305798950079833,2.61
1557305798962011902,2.61
1557305798970247313,2.61
1557305798982392384,2.61
1557305798990560827,2.61
1557305798998943329,2.61
1557305799011262803,2.61
1557305799019527802,2.61
1557305799031583285,3.01
1557305799039667625,3.01
1557305799052099542,3.01
1557305799060273140,3.01
1557305799068382084,3.01
1557305799080792267,3.01
1557305799088843313,3.01
1557305799101239220,3.01
1557305799109330059,3.01
1557305799121621318,3.01
1557305799129913350,2.81
1557305799142099744,2.81
1557305799150579816,2.81
1557305799159078093,2.81
1557305799171214411,2.81
1557305799179267967,2.81
1557305799191284152,2.81
1557305799199448363,2.81
1557305799211978076,2.81
1557305799220096099,2.81
1557305799232166068,2.81
1557305799240714430,2.81
1557305799248664082,2.81
1557305799261235263,2.81
1557305799269396692,2.81
1557305799281440170,2.81
1557305799289750002,2.81
1557305799301926982,2.81
1557305799310214223,2.81
1557305799322329900,2.81
1557305799330898605,3.01
1557305799338786588,3.01
1557305799351312370,3.01
1557305799359458498,3.01
1557305799371781667,3.01
1557305799379688191,3.01
1557305799392340695,3.01
1557305799400462537,3.01
1557305799408577419,3.01
1557305799421129081,3.01
1557305799429008192,2.81
1557305799441187195,2.81
1557305799449432087,2.81
1557305799461684926,2.81
1557305799469910101,2.81
1557305799482681569,2.81
1557305799490412843,2.81
1557305799498541484,2.81
1557305799510702260,2.81
1557305799519083953,2.81
1557305799531292843,2.81
1557305799539490901,2.81
1557305799551861279,2.81
1557305799560057179,2.81
1557305799572158333,2.81
1557305799580530631,2.81
1557305799588506842,2.81
1557305799600843491,2.81
1557305799609359327,2.81
1557305799621414980,2.81
1557305799629570128,3.01
1557305799642038094,3.01
1557305799650113164,3.01
1557305799662522560,3.01
1557305799670703099,3.01
1557305799678826375,3.01
1557305799691004147,3.01
1557305799699209420,3.01
1557305799711566641,3.01
1557305799719681404,3.01
1557305799732114347,2.81
1557305799740300142,2.81
1557305799748555717,2.81
1557305799760833692,2.81
1557305799768850969,2.81
1557305799781116037,2.81
1557305799789380191,2.81
1557305799801647503,2.81
1557305799809908501,2.81
1557305799822145037,2.81
1557305799830365403,2.81
1557305799838428140,2.81
1557305799851182301,2.81
1557305799859238472,2.81
1557305799871241279,2.81
1557305799879558942,2.81
1557305799891775632,2.81
1557305799900211618,2.81
1557305799912144521,2.81
1557305799920599425,2.81
1557305799928632267,3.01
1557305799941019931,3.01
1557305799949039728,3.01
1557305799961424977,3.01
1557305799969624110,3.01
1557305799982051541,3.01
1557305799990079180,3.01
1557305800002406817,3.01
1557305800010651228,3.01
1557305800018786312,3.01
1557305800031219095,2.81
1557305800039486235,2.81
1557305800051562450,2.81
1557305800059563378,2.81
1557305800072117331,2.81
1557305800080110376,2.81
1557305800092218425,2.81
1557305800100723327,2.81
1557305800108856671,2.81
1557305800121258406,2.81
1557305800129541875,2.81
1557305800142154568,2.81
1557305800150000297,2.81
1557305800162195701,2.81
1557305800170357228,2.81
1557305800178491280,2.81
1557305800191000864,2.81
1557305800199021587,2.81
1557305800211317375,2.81
1557305800219659178,2.81
1557305800231796318,2.81
1557305800240213241,2.81
1557305800252424129,2.81
1557305800260624018,2.81
1557305800268491717,2.81
1557305800280884270,2.81
1557305800289021477,2.81
1557305800301410790,2.81
1557305800309648028,2.81
1557305800321820330,2.81
1557305800330170821,2.81
1557305800342378194,2.81
1557305800350481749,2.81
1557305800358743923,2.81
1557305800371128382,2.81
1557305800379398344,2.81
1557305800391420873,2.81
1557305800399646620,2.81
1557305800411951584,2.81
1557305800420244187,2.81
1557305800432387884,2.81
1557305800440830202,2.81
1557305800448843281,2.81
1557305800461238971,2.81
1557305800469295930,2.81
1557305800481561422,2.81
1557305800489693492,2.81
1557305800501965030,2.81
1557305800510375414,2.81
1557305800518697026,2.81
1557305800530968030,2.81
1557305800539098509,2.81
1557305800551401575,2.81
1557305800559702321,2.81
1557305800571664458,2.81
1557305800579948574,2.81
1557305800592098202,2.81
1557305800600339447,2.81
1557305800608688051,2.81
1557305800621094826,2.81
1557305800629398660,2.61
1557305800641486189,2.61
1557305800649772411,2.61
1557305800662314961,2.61
1557305800670254382,2.61
1557305800682178574,2.61
1557305800690333369,2.61
1557305800698721104,2.61
1557305800711017013,2.61
1557305800719167217,2.61
1557305800731725942,2.81
1557305800740102104,2.81
1557305800751917744,2.81
1557305800760295242,2.81
1557305800772482083,2.81
1557305800780517773,2.81
1557305800788567560,2.81
1557305800801069714,2.81
1557305800809159860,2.81
1557305800821583317,2.81
1557305800829898258,2.81
1557305800842061825,2.81
1557305800850272985,2.81
1557305800858557076,2.81
1557305800870842294,2.81
1557305800878816497,2.81
1557305800891060594,2.81
1557305800899239724,2.81
1557305800911682402,2.81
1557305800919842967,2.81
1557305800932110916,2.61
1557305800940411750,2.61
1557305800948882901,2.61
1557305800960991812,2.61
1557305800969054252,2.61
1557305800981590798,2.61
1557305800989575602,2.61
1557305801001644720,2.61
1557305801009867076,2.61
1557305801022066428,2.61
1557305801030399161,2.81
1557305801038633319,2.81
1557305801051001743,2.81
1557305801059227053,2.81
1557305801071533423,2.81
1557305801079858078,2.81
1557305801091759624,2.81
1557305801100105998,2.81
1557305801112332947,2.81
1557305801120542165,2.81
1557305801128816163,2.61
1557305801141210422,2.61
1557305801149102948,2.61
1557305801161427385,2.61
1557305801169709728,2.61
1557305801181949126,2.61
1557305801190336364,2.61
1557305801202636275,2.61
1557305801210795155,2.61
1557305801219124068,2.61
1557305801231376846,2.61
1557305801239344618,2.61
1557305801251797318,2.61
1557305801259838233,2.61
1557305801272029043,2.61
1557305801280262582,2.61
1557305801288540181,2.61
1557305801300907739,2.61
1557305801308949738,2.61
1557305801321665627,2.61
1557305801329490272,2.81
1557305801342043564,2.81
1557305801350022708,2.81
1557305801362222595,2.81
1557305801370419424,2.81
1557305801378503935,2.81
1557305801390949843,2.81
1557305801399067292,2.81
1557305801411492072,2.81
1557305801419865532,2.81
1557305801431747940,2.61
1557305801440050558,2.61
1557305801452333951,2.61
1557305801460580842,2.61
1557305801468817321,2.61
1557305801481132342,2.61
1557305801489159053,2.61
1557305801501534718,2.61
1557305801509769426,2.61
1557305801522065610,2.61
1557305801530308557,2.61
1557305801542483258,2.61
1557305801550663601,2.61
1557305801558885875,2.61
1557305801571272566,2.61
1557305801579202891,2.61
1557305801591511400,2.61
1557305801599868327,2.61
1557305801611908846,2.61
1557305801620138482,2.61
1557305801628474461,2.61
1557305801640743723,2.61
1557305801648854105,2.61
1557305801661231075,2.61
1557305801669520877,2.61
1557305801681614871,2.61
1557305801689862241,2.61
1557305801702060657,2.61
1557305801710254751,2.61
1557305801718669353,2.61
1557305801730944194,2.61
1557305801739093389,2.61
1557305801751524502,2.61
1557305801759997775,2.61
1557305801771756454,2.61
1557305801780079281,2.61
1557305801792242528,2.61
1557305801800474108,2.61
1557305801808652311,2.61
1557305801820997541,2.61
1557305801829160225,2.61
1557305801841682511,2.61
1557305801850007969,2.61
1557305801861771145,2.61
1557305801870420152,2.61
1557305801882375682,2.61
1557305801890585202,2.61
1557305801899059482,2.61
1557305801911102965,2.61
1557305801919343525,2.61
1557305801931930277,2.61
1557305801940034743,2.61
1557305801952051273,2.61
1557305801960621027,2.61
1557305801968615295,2.61
1557305801980827419,2.61
1557305801988890347,2.61
1557305802001152961,2.61
1557305802009457205,2.61
1557305802021782027,2.61
1557305802030039785,2.61
1557305802042090722,2.61
1557305802050273631,2.61
1557305802058575445,2.61
1557305802070858477,2.61
1557305802079074679,2.61
1557305802091557640,2.61
1557305802099465841,2.61
1557305802111691042,2.61
1557305802120143399,2.61
1557305802132278523,2.61
1557305802140714897,2.61
1557305802148832510,2.61
1557305802161166770,2.61
1557305802169190929,2.61
1557305802181442404,2.61
1557305802189772401,2.61
1557305802201924544,2.61
1557305802210161267,2.61
1557305802222374687,2.61
1557305802230713551,2.61
1557305802238957349,2.61
1557305802251226517,2.61
1557305802259398744,2.61
1557305802272034489,2.61
1557305802280005788,2.61
1557305802292136437,2.61
1557305802300501005,2.61
1557305802312732759,2.61
1557305802320848365,2.61
1557305802329390185,2.61
1557305802341247939,2.61
1557305802349236360,2.61
1557305802361882748,2.61
1557305802370219258,2.61
1557305802382034338,2.61
1557305802390656110,2.61
1557305802398794836,2.61
1557305802411126309,2.61
1557305802419478296,2.61
1557305802431655174,2.41
1557305802439632175,2.41
1557305802451770635,2.41
1557305802460171269,2.41
1557305802471998253,2.41
1557305802480342583,2.41
1557305802488763939,2.41
1557305802500794988,2.41
1557305802509121742,2.41
1557305802521669590,2.41
1557305802529525739,2.61
1557305802541780324,2.61
1557305802550231423,2.61
1557305802562203273,2.61
1557305802570760309,2.61
1557305802579191776,2.61
1557305802591143794,2.61
1557305802599238004,2.61
1557305802611631804,2.61
1557305802619762848,2.61
1557305802632005399,2.61
1557305802640476150,2.61
1557305802652495936,2.61
1557305802660711926,2.61
1557305802669615093,2.61
1557305802681060352,2.61
1557305802689295864,2.61
1557305802701670413,2.61
1557305802710139681,2.61
1557305802722084922,2.61
1557305802730531834,2.61
1557305802738705373,2.61
1557305802751054780,2.61
1557305802759329609,2.61
1557305802771486250,2.61
1557305802779409861,2.61
1557305802791941091,2.61
1557305802800115058,2.61
1557305802812471859,2.61
1557305802820660248,2.61
1557305802828633188,2.41
1557305802840879664,2.41
1557305802849175056,2.41
1557305802861605530,2.41
1557305802869596950,2.41
1557305802882161248,2.41
1557305802890184615,2.41
1557305802902367808,2.41
1557305802910648286,2.41
1557305802918964594,2.41
1557305802931141083,2.61
1557305802939396742,2.61
1557305802951966262,2.61
1557305802959764605,2.61
1557305802972154092,2.61
1557305802980254443,2.61
1557305802992345128,2.61
1557305803000755321,2.61
1557305803009130933,2.61
1557305803021175478,2.61
1557305803029510254,2.41
1557305803041626121,2.41
1557305803049627140,2.41
1557305803062134575,2.41
1557305803070376489,2.41
1557305803082351008,2.41
1557305803090690986,2.41
1557305803099008852,2.41
1557305803111487631,2.41
1557305803119463109,2.41
1557305803131968656,2.41
1557305803140253232,2.41
1557305803152391691,2.41
1557305803160545630,2.41
1557305803168679342,2.41
1557305803180953126,2.41
1557305803189116775,2.41
1557305803201374570,2.41
1557305803209628699,2.41
1557305803222119202,2.41
1557305803230160633,2.41
1557305803242385038,2.41
1557305803251224540,2.41
1557305803258967755,2.41
1557305803271064179,2.41
1557305803279429533,2.41
1557305803291465338,2.41
1557305803299683823,2.41
1557305803312012815,2.41
1557305803320249581,2.41
1557305803332564279,2.21
1557305803340793101,2.21
1557305803349162165,2.21
1557305803361572438,2.21
1557305803369478451,2.21
1557305803381591581,2.21
1557305803389860127,2.21
1557305803402144708,2.21
1557305803410307431,2.21
1557305803422444748,2.21
1557305803431137278,2.41
1557305803439343788,2.41
1557305803451397313,2.41
1557305803459522510,2.41
1557305803471629284,2.41
1557305803479847604,2.41
1557305803492243362,2.41
1557305803500540279,2.41
1557305803508644159,2.41
1557305803520876259,2.41
1557305803529246117,2.41
1557305803541333930,2.41
1557305803549512507,2.41
1557305803562138579,2.41
1557305803570202116,2.41
1557305803582214555,2.41
1557305803590340859,2.41
1557305803598636743,2.41
1557305803610937464,2.41
1557305803619349610,2.41
1557305803631636514,2.41
1557305803639886886,2.41
1557305803652054349,2.41
1557305803660417892,2.41
1557305803672337367,2.41
1557305803680747462,2.41
1557305803688690387,2.41
1557305803701173568,2.41
1557305803709534137,2.41
1557305803721702267,2.41
1557305803729719520,2.41
1557305803742151507,2.41
1557305803750186126,2.41
1557305803762411669,2.41
1557305803770837191,2.41
1557305803778881164,2.41
1557305803791288083,2.41
1557305803799381530,2.41
1557305803811726121,2.41
1557305803820277716,2.41
1557305803832258439,2.41
1557305803840360574,2.41
1557305803848666241,2.41
1557305803860907046,2.41
1557305803869053718,2.41
1557305803881291739,2.41
1557305803889561723,2.41
1557305803901999569,2.41
1557305803909894467,2.41
1557305803922405041,2.41
1557305803930511359,2.61
1557305803938701796,2.61
1557305803951085174,2.61
1557305803959433732,2.61
1557305803971328733,2.61
1557305803979683767,2.61
1557305803992030289,2.61
1557305804000103415,2.61
1557305804012396333,2.61
1557305804020740014,2.61
1557305804029163844,2.41
1557305804041096039,2.41
1557305804049361790,2.41
1557305804061533810,2.41
1557305804069765467,2.41
1557305804082158281,2.41
1557305804090392159,2.41
1557305804102406811,2.41
1557305804110795764,2.41
1557305804118964741,2.41
1557305804131344779,2.61
1557305804139793883,2.61
1557305804151795428,2.61
1557305804160190175,2.61
1557305804172226005,2.61
1557305804180269756,2.61
1557305804192602316,2.61
1557305804200882940,2.61
1557305804208997349,2.61
1557305804221406424,2.61
1557305804229614845,2.61
1557305804242209187,2.61
1557305804250217036,2.61
1557305804262260726,2.61
1557305804270433069,2.61
1557305804278773521,2.61
1557305804290951583,2.61
1557305804299213139,2.61
1557305804311612232,2.61
1557305804319805335,2.61
1557305804332256116,2.41
1557305804340326041,2.41
1557305804352560524,2.41
1557305804360835522,2.41
1557305804368686195,2.41
1557305804381161587,2.41
1557305804389333190,2.41
1557305804401835704,2.41
1557305804409705155,2.41
1557305804422135717,2.41
1557305804430250466,2.61
1557305804442534980,2.61
1557305804450606869,2.61
1557305804458834657,2.61
1557305804471601364,2.61
1557305804479661395,2.61
1557305804491624072,2.61
1557305804499958340,2.61
1557305804512035748,2.61
1557305804520436121,2.61
1557305804532685497,2.61
1557305804540805146,2.61
1557305804548926028,2.61
1557305804561323446,2.61
1557305804569453560,2.61
1557305804581630249,2.61
1557305804589823758,2.61
1557305804602221642,2.61
1557305804610307367,2.61
1557305804618915633,2.61
1557305804631105489,2.81
1557305804639327493,2.81
1557305804651365058,2.81
1557305804659811247,2.81
1557305804671930949,2.81
1557305804680115125,2.81
1557305804692239968,2.81
1557305804700468961,2.81
1557305804708605720,2.81
1557305804721059356,2.81
1557305804729156571,2.61
1557305804741499033,2.61
1557305804749763738,2.61
1557305804761851005,2.61
1557305804770097777,2.61
1557305804782278742,2.61
1557305804790773510,2.61
1557305804798977892,2.61
1557305804811340306,2.61
1557305804819478930,2.61
1557305804831644603,2.61
1557305804839956658,2.61
1557305804852244676,2.61
1557305804860385012,2.61
1557305804872623629,2.61
1557305804880688624,2.61
1557305804888925410,2.61
1557305804901440593,2.61
1557305804909442415,2.61
1557305804921825748,2.61
1557305804930110866,2.81
1557305804942502657,2.81
1557305804950617537,2.81
1557305804958700267,2.81
1557305804971370739,2.81
1557305804979038187,2.81
1557305804991459021,2.81
1557305804999671409,2.81
1557305805011870763,2.81
1557305805020189588,2.81
1557305805032627953,2.81
1557305805040359935,2.81
1557305805048503001,2.81
1557305805060932356,2.81
1557305805069327757,2.81
1557305805081548824,2.81
1557305805089784601,2.81
1557305805101831880,2.81
1557305805110127149,2.81
1557305805122565052,2.81
1557305805130527540,2.61
1557305805138975338,2.61
1557305805151379559,2.61
1557305805159561016,2.61
1557305805172006054,2.61
1557305805179766651,2.61
1557305805192072036,2.61
1557305805200318524,2.61
1557305805212724591,2.61
1557305805220776894,2.61
1557305805229123272,2.81
1557305805241235935,2.81
1557305805249367045,2.81
1557305805261746805,2.81
1557305805270213406,2.81
1557305805282088917,2.81
1557305805290381926,2.81
1557305805302655725,2.81
1557305805311134692,2.81
1557305805319294072,2.81
1557305805331923291,2.61
1557305805339567259,2.61
1557305805351881459,2.61
1557305805360195553,2.61
1557305805372214873,2.61
1557305805380551297,2.61
1557305805388778138,2.61
1557305805401103578,2.61
1557305805409289852,2.61
1557305805421631887,2.61
1557305805429700161,2.81
1557305805442121497,2.81
1557305805450542406,2.81
1557305805462591715,2.81
1557305805470732989,2.81
1557305805478929029,2.81
1557305805491349486,2.81
1557305805499569481,2.81
1557305805511880497,2.81
1557305805519877300,2.81
1557305805532153663,2.81
1557305805540255118,2.81
1557305805552409952,2.81
1557305805560648085,2.81
1557305805569472764,2.81
1557305805581108058,2.81
1557305805589297067,2.81
1557305805601747981,2.81
1557305805609900655,2.81
1557305805622423807,2.81
1557305805630389404,2.61
1557305805642582077,2.61
1557305805650797510,2.61
1557305805659350235,2.61
1557305805671411313,2.61
1557305805679392649,2.61
1557305805691763857,2.61
1557305805700225765,2.61
1557305805712258786,2.61
1557305805720622500,2.61
1557305805728687427,2.61
1557305805741068783,2.61
1557305805748991741,2.61
1557305805761615290,2.61
1557305805769595694,2.61
1557305805781954282,2.61
1557305805790150651,2.61
1557305805802413884,2.61
1557305805810537701,2.61
1557305805818687654,2.61
1557305805831046421,2.81
1557305805839241444,2.81
1557305805851765981,2.81
1557305805859774484,2.81
1557305805872365431,2.81
1557305805880483346,2.81
1557305805892364372,2.81
1557305805900703976,2.81
1557305805909075772,2.81
1557305805921055801,2.81
1557305805929428505,2.61
1557305805941764071,2.61
1557305805949887873,2.61
1557305805962222256,2.61
1557305805970426763,2.61
1557305805982386435,2.61
1557305805990782214,2.61
1557305805998892244,2.61
1557305806011194758,2.61
1557305806019365325,2.61
1557305806031772894,2.61
1557305806040020587,2.61
1557305806052107313,2.61
1557305806060639261,2.61
1557305806072600919,2.61
1557305806081248548,2.61
1557305806089265661,2.61
1557305806101399205,2.61
1557305806109680791,2.61
1557305806122310991,2.61
1557305806130259320,2.81
1557305806142496151,2.81
1557305806150813912,2.81
1557305806158966241,2.81
1557305806171285473,2.81
1557305806179288384,2.81
1557305806191597593,2.81
1557305806200020679,2.81
1557305806212279302,2.81
1557305806220551818,2.81
1557305806232472572,2.61
1557305806240666049,2.61
1557305806248894835,2.61
1557305806261256023,2.61
1557305806269445822,2.61
1557305806281661264,2.61
1557305806289880612,2.61
1557305806302299914,2.61
1557305806310210777,2.61
1557305806322560970,2.61
1557305806330726459,2.61
1557305806339094328,2.61
1557305806351417824,2.61
1557305806359456530,2.61
1557305806371921184,2.61
1557305806379925411,2.61
1557305806392059115,2.61
1557305806400687270,2.61
1557305806412606594,2.61
1557305806420992997,2.61
1557305806429420509,2.61
1557305806441484792,2.61
1557305806449561818,2.61
1557305806462197333,2.61
1557305806470119708,2.61
1557305806482216464,2.61
1557305806490359288,2.61
1557305806498571516,2.61
1557305806511165445,2.61
1557305806519567270,2.61
1557305806531670635,2.61
1557305806539763719,2.61
1557305806552062987,2.61
1557305806560248229,2.61
1557305806572314581,2.61
1557305806580645336,2.61
1557305806588848998,2.61
1557305806601201839,2.61
1557305806609488515,2.61
1557305806621574821,2.61
1557305806629673718,2.61
1557305806642210790,2.61
1557305806650538965,2.61
1557305806662598138,2.61
1557305806670794121,2.61
1557305806679074497,2.61
1557305806691185600,2.61
1557305806699487158,2.61
1557305806711830298,2.61
1557305806719984178,2.61
1557305806732273031,2.61
1557305806740616233,2.61
1557305806752499284,2.61
1557305806760801736,2.61
1557305806769128465,2.61
1557305806781438252,2.61
1557305806789641417,2.61
1557305806802014173,2.61
1557305806810219538,2.61
1557305806822339039,2.61
1557305806830715577,2.61
1557305806838908920,2.61
1557305806851007763,2.61
1557305806859324457,2.61
1557305806871660965,2.61
1557305806879531651,2.61
1557305806892004620,2.61
1557305806900185012,2.61
1557305806912224037,2.61
1557305806920563542,2.61
1557305806928814061,2.61
1557305806941246651,2.61
1557305806949419897,2.61
1557305806961802210,2.61
1557305806969923337,2.61
1557305806982052113,2.61
1557305806990276379,2.61
1557305807002411259,2.61
1557305807011279721,2.61
1557305807018964347,2.61
1557305807031397682,2.81
1557305807039995697,2.81
1557305807051572466,2.81
1557305807059693050,2.81
1557305807072102536,2.81
1557305807080323035,2.81
1557305807092411365,2.81
1557305807100717667,2.81
1557305807108907056,2.81
1557305807121324122,2.81
1557305807129514523,2.61
1557305807141882532,2.61
1557305807150271822,2.61
1557305807162355167,2.61
1557305807170410312,2.61
1557305807182613689,2.61
1557305807191140564,2.61
1557305807199383203,2.61
1557305807211661430,2.61
1557305807220007534,2.61
1557305807232326018,2.61
1557305807240456485,2.61
1557305807252449263,2.61
1557305807260817353,2.61
1557305807269022323,2.61
1557305807281265067,2.61
1557305807289265924,2.61
1557305807301535777,2.61
1557305807309951502,2.61
1557305807322369979,2.61
1557305807330453310,2.61
1557305807342507217,2.61
1557305807350996468,2.61
1557305807359196064,2.61
1557305807371243094,2.61
1557305807379380038,2.61
1557305807391737520,2.61
1557305807399881488,2.61
1557305807412385544,2.61
1557305807420341206,2.61
1557305807432682750,2.61
1557305807441032326,2.61
1557305807449120385,2.61
1557305807461525982,2.61
1557305807469647268,2.61
1557305807481809664,2.61
1557305807489873336,2.61
1557305807502218594,2.61
1557305807510476505,2.61
1557305807522708633,2.61
1557305807531073306,2.61
1557305807539551602,2.61
1557305807551466324,2.61
1557305807560084921,2.61
1557305807571919943,2.61
1557305807580157489,2.61
1557305807592228323,2.61
1557305807600632626,2.61
1557305807608697022,2.61
1557305807621291232,2.61
1557305807629119301,2.61
1557305807641648520,2.61
1557305807649901039,2.61
1557305807662033072,2.61
1557305807670444119,2.61
1557305807682364903,2.61
1557305807690952797,2.61
1557305807698827640,2.61
1557305807711455567,2.61
1557305807719519062,2.61
1557305807731924835,2.61
1557305807740205466,2.61
1557305807752104977,2.61
1557305807760551367,2.61
1557305807772583745,2.61
1557305807780799365,2.61
1557305807788813288,2.61
1557305807801174573,2.61
1557305807809559267,2.61
1557305807822000754,2.61
1557305807829997306,2.61
1557305807842274178,2.61
1557305807850493002,2.61
1557305807862841744,2.61
1557305807871153757,2.61
1557305807879141808,2.61
1557305807891597835,2.61
1557305807899794847,2.61
1557305807911818520,2.61
1557305807920042190,2.61
1557305807932274601,2.81
1557305807940459605,2.81
1557305807948676756,2.81
1557305807961213555,2.81
1557305807969089982,2.81
1557305807981259286,2.81
1557305807989737315,2.81
1557305808001710031,2.81
1557305808010023820,2.81
1557305808022251146,2.81
1557305808030491661,2.61
1557305808038670480,2.61
1557305808050864873,2.61
1557305808059214481,2.61
1557305808071458663,2.61
1557305808079822403,2.61
1557305808091832925,2.61
1557305808100100593,2.61
1557305808112442523,2.61
1557305808120612358,2.61
1557305808129104712,2.61
1557305808141541836,2.61
1557305808149481692,2.61
1557305808161964004,2.61
1557305808170080782,2.61
1557305808182343887,2.61
1557305808190518875,2.61
1557305808202655423,2.61
1557305808211054600,2.61
1557305808219286315,2.61
1557305808231701483,2.61
1557305808240111908,2.61
1557305808251998044,2.61
1557305808260359884,2.61
1557305808272450138,2.61
1557305808280574476,2.61
1557305808293036289,2.61
1557305808301120740,2.61
1557305808309417244,2.61
1557305808321461019,2.61
1557305808329566458,2.81
1557305808342161769,2.81
1557305808350142854,2.81
1557305808362454281,2.81
1557305808370762354,2.81
1557305808378827752,2.81
1557305808391250778,2.81
1557305808399493301,2.81
1557305808411775398,2.81
1557305808420099746,2.81
1557305808432193981,2.61
1557305808440282648,2.61
1557305808452645166,2.61
1557305808460811489,2.61
1557305808468993126,2.61
1557305808481285022,2.61
1557305808489535887,2.61
1557305808501736349,2.61
1557305808510046707,2.61
1557305808522034161,2.61
1557305808530323086,2.81
1557305808542577975,2.81
1557305808550922115,2.81
1557305808559299625,2.81
1557305808571504738,2.81
1557305808579691602,2.81
1557305808591632271,2.81
1557305808599843229,2.81
1557305808612128134,2.81
1557305808620483343,2.81
1557305808632871545,2.61
1557305808641214457,2.61
1557305808649357970,2.61
1557305808661799595,2.61
1557305808669976970,2.61
1557305808681713334,2.61
1557305808690023945,2.61
1557305808702622147,2.61
1557305808710666089,2.61
1557305808718794284,2.61
1557305808731278734,2.81
1557305808739318662,2.81
1557305808751880496,2.81
1557305808759881832,2.81
1557305808772215846,2.81
1557305808780035178,2.81
1557305808792368715,2.81
1557305808800623975,2.81
1557305808808925665,2.81
1557305808821235832,2.81
1557305808829358964,2.81
1557305808842106596,2.81
1557305808849926202,2.81
1557305808862251301,2.81
1557305808870554502,2.81
1557305808882508015,2.81
1557305808890950670,2.81
1557305808898888951,2.81
1557305808911351506,2.81
1557305808919562312,2.81
1557305808932068031,2.81
1557305808940443251,2.81
1557305808952357714,2.81
1557305808960967757,2.81
1557305808972591569,2.81
1557305808981117419,2.81
1557305808989040541,2.81
1557305809001631367,2.81
1557305809009689003,2.81
1557305809022078917,2.81
1557305809030453421,2.61
1557305809042300514,2.61
1557305809050533127,2.61
1557305809058893612,2.61
1557305809071079752,2.61
1557305809079236192,2.61
1557305809091397267,2.61
1557305809099774111,2.61
1557305809112055317,2.61
1557305809120438096,2.61
1557305809132428684,2.81
1557305809140928190,2.81
1557305809148903681,2.81
1557305809161503564,2.81
1557305809169448319,2.81
1557305809181787851,2.81
1557305809189812887,2.81
1557305809202112777,2.81
1557305809210162644,2.81
1557305809222589207,2.81
1557305809230859178,2.81
1557305809239213725,2.81
1557305809251472208,2.81
1557305809259575735,2.81
1557305809271838938,2.81
1557305809280296274,2.81
1557305809292248074,2.81
1557305809300437863,2.81
1557305809312700845,2.81
1557305809321335469,2.81
1557305809329680151,2.81
1557305809341823567,2.81
1557305809349779220,2.81
1557305809362120424,2.81
1557305809370196513,2.81
1557305809382254958,2.81
1557305809390333803,2.81
1557305809402829557,2.81
1557305809411071986,2.81
1557305809419296795,2.81
1557305809431717002,2.81
1557305809440033737,2.81
1557305809452399383,2.81
1557305809460497767,2.81
1557305809472329791,2.81
1557305809480717611,2.81
1557305809489033961,2.81
1557305809501413196,2.81
1557305809509350753,2.81
1557305809521702758,2.81
1557305809529910699,2.81
1557305809542521254,2.81
1557305809550415219,2.81
1557305809562696359,2.81
1557305809570801691,2.81
1557305809579079217,2.81
1557305809591183133,2.81
1557305809599354550,2.81
1557305809611899608,2.81
1557305809619954550,2.81
1557305809632382001,2.81
